PERIODO,COLE_BILINGUE,COLE_DEPTO_UBICACION,COLE_JORNADA,COLE_NATURALEZA,ESTU_GENERO,PUNT_INGLES,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,PUNT_GLOBAL
20172,,BOGOTA,MAÑANA,OFICIAL,M,44.0,48.0,37.0,46.0,49.0,225.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,54.0,62.0,60.0,60.0,59.0,299.0
20172,N,BOGOTA,TARDE,OFICIAL,F,50.0,41.0,45.0,47.0,54.0,235.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,65.0,43.0,47.0,49.0,55.0,249.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,92.0,76.0,75.0,76.0,72.0,380.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,48.0,49.0,39.0,48.0,35.0,216.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,37.0,47.0,46.0,49.0,57.0,244.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,85.0,70.0,73.0,70.0,73.0,363.0
20172,N,BOGOTA,UNICA,OFICIAL,F,57.0,46.0,49.0,51.0,57.0,256.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,76.0,73.0,65.0,71.0,65.0,345.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,53.0,38.0,43.0,42.0,49.0,219.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,68.0,66.0,59.0,59.0,64.0,312.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,32.0,62.0,53.0,57.0,54.0,273.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,45.0,52.0,57.0,57.0,57.0,275.0
20172,N,BOGOTA,UNICA,OFICIAL,F,45.0,50.0,44.0,44.0,53.0,238.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,66.0,65.0,52.0,66.0,60.0,306.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,42.0,46.0,57.0,55.0,55.0,262.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,79.0,81.0,73.0,74.0,72.0,377.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,88.0,72.0,100.0,76.0,75.0,407.0
20172,,BOGOTA,SABATINA,NO OFICIAL,F,54.0,45.0,59.0,54.0,57.0,269.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,67.0,67.0,68.0,65.0,64.0,330.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,50.0,55.0,51.0,59.0,51.0,268.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,48.0,60.0,51.0,53.0,52.0,268.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,55.0,58.0,59.0,62.0,58.0,295.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,54.0,71.0,56.0,60.0,62.0,308.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,59.0,60.0,61.0,50.0,62.0,292.0
20172,,BOGOTA,TARDE,OFICIAL,M,59.0,55.0,57.0,62.0,65.0,298.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,56.0,66.0,48.0,60.0,57.0,288.0
20172,N,BOGOTA,TARDE,OFICIAL,F,49.0,51.0,47.0,51.0,48.0,246.0
20172,,BOGOTA,TARDE,OFICIAL,M,53.0,40.0,48.0,55.0,47.0,240.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,46.0,56.0,52.0,49.0,52.0,259.0
20172,N,BOGOTA,TARDE,OFICIAL,F,39.0,40.0,40.0,44.0,44.0,209.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,46.0,66.0,62.0,64.0,66.0,315.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,34.0,55.0,43.0,47.0,51.0,239.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,52.0,57.0,59.0,60.0,57.0,289.0
20171,N,BOGOTA,COMPLETA,NO OFICIAL,F,100.0,54.0,71.0,62.0,66.0,330.0
20172,N,BOGOTA,TARDE,OFICIAL,M,42.0,50.0,50.0,41.0,44.0,230.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,63.0,73.0,71.0,71.0,69.0,352.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,55.0,58.0,56.0,60.0,64.0,296.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,59.0,55.0,53.0,56.0,56.0,277.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,81.0,63.0,60.0,68.0,65.0,327.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,37.0,37.0,35.0,35.0,43.0,187.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,49.0,62.0,62.0,58.0,59.0,297.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,69.0,75.0,68.0,60.0,68.0,339.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,69.0,75.0,68.0,60.0,68.0,339.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,50.0,48.0,46.0,46.0,54.0,243.0
20172,N,BOGOTA,TARDE,OFICIAL,F,46.0,30.0,34.0,37.0,44.0,185.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,56.0,61.0,63.0,61.0,60.0,304.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,62.0,66.0,75.0,70.0,68.0,346.0
20172,,BOGOTA,TARDE,OFICIAL,M,54.0,47.0,35.0,39.0,46.0,213.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,44.0,50.0,49.0,57.0,64.0,271.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,62.0,65.0,58.0,59.0,61.0,304.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,42.0,49.0,56.0,41.0,43.0,234.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,M,36.0,39.0,36.0,48.0,44.0,207.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,42.0,59.0,49.0,43.0,60.0,260.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,53.0,66.0,70.0,65.0,67.0,330.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,70.0,60.0,65.0,63.0,68.0,322.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,49.0,46.0,64.0,50.0,55.0,267.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,52.0,58.0,49.0,54.0,53.0,267.0
20181,,BOGOTA,SABATINA,NO OFICIAL,M,42.0,31.0,46.0,41.0,37.0,195.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,51.0,61.0,58.0,56.0,57.0,287.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,77.0,69.0,69.0,66.0,76.0,353.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,69.0,62.0,62.0,65.0,61.0,315.0
20172,N,BOGOTA,TARDE,OFICIAL,M,47.0,65.0,57.0,62.0,63.0,303.0
20171,,BOGOTA,COMPLETA,NO OFICIAL,F,78.0,69.0,64.0,65.0,66.0,335.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,65.0,57.0,42.0,43.0,39.0,234.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,36.0,28.0,38.0,36.0,41.0,179.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,50.0,56.0,53.0,57.0,56.0,275.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,43.0,39.0,41.0,44.0,56.0,224.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,56.0,56.0,50.0,51.0,49.0,259.0
20172,N,BOGOTA,TARDE,OFICIAL,F,49.0,48.0,48.0,47.0,46.0,237.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,60.0,53.0,57.0,55.0,64.0,287.0
20172,N,BOGOTA,TARDE,OFICIAL,F,40.0,32.0,43.0,42.0,43.0,200.0
20172,N,BOGOTA,TARDE,OFICIAL,F,45.0,53.0,64.0,57.0,64.0,292.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,87.0,75.0,74.0,78.0,71.0,377.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,87.0,75.0,74.0,78.0,71.0,377.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,61.0,79.0,65.0,67.0,68.0,345.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,62.0,63.0,63.0,56.0,60.0,303.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,86.0,74.0,79.0,70.0,76.0,378.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,86.0,74.0,79.0,70.0,76.0,378.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,69.0,71.0,62.0,69.0,69.0,339.0
20172,N,BOGOTA,TARDE,OFICIAL,M,49.0,47.0,44.0,49.0,48.0,236.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,73.0,67.0,59.0,60.0,59.0,311.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,49.0,66.0,59.0,59.0,50.0,289.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,49.0,58.0,57.0,54.0,59.0,282.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,75.0,62.0,65.0,70.0,68.0,335.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,75.0,62.0,65.0,70.0,68.0,335.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,74.0,80.0,72.0,67.0,73.0,365.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,64.0,66.0,56.0,58.0,64.0,306.0
20172,N,BOGOTA,UNICA,OFICIAL,F,40.0,46.0,42.0,38.0,46.0,214.0
20172,N,BOGOTA,TARDE,OFICIAL,F,64.0,63.0,62.0,61.0,64.0,313.0
20172,N,BOGOTA,TARDE,OFICIAL,F,32.0,49.0,67.0,51.0,58.0,272.0
20172,N,BOGOTA,TARDE,OFICIAL,F,59.0,67.0,52.0,56.0,61.0,295.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,49.0,51.0,53.0,52.0,56.0,263.0
20172,N,BOGOTA,TARDE,OFICIAL,F,51.0,66.0,49.0,62.0,50.0,282.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,76.0,61.0,63.0,55.0,67.0,313.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,44.0,56.0,39.0,45.0,44.0,229.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,85.0,54.0,67.0,64.0,70.0,327.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,33.0,58.0,56.0,55.0,57.0,273.0
20172,N,BOGOTA,UNICA,OFICIAL,M,41.0,58.0,54.0,56.0,69.0,289.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,53.0,46.0,42.0,46.0,51.0,234.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,F,42.0,48.0,47.0,50.0,56.0,248.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,57.0,73.0,53.0,53.0,52.0,288.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,47.0,53.0,65.0,59.0,64.0,296.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,37.0,32.0,39.0,47.0,41.0,198.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,47.0,68.0,52.0,60.0,61.0,296.0
20172,N,BOGOTA,TARDE,OFICIAL,F,48.0,48.0,48.0,54.0,58.0,258.0
20172,N,BOGOTA,TARDE,OFICIAL,F,55.0,42.0,43.0,51.0,52.0,238.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,62.0,57.0,62.0,60.0,66.0,307.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,41.0,48.0,48.0,47.0,47.0,235.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,54.0,71.0,75.0,70.0,64.0,344.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,39.0,54.0,52.0,55.0,58.0,268.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,46.0,50.0,40.0,52.0,43.0,231.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,72.0,60.0,62.0,66.0,324.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,44.0,57.0,66.0,66.0,57.0,301.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,45.0,41.0,46.0,49.0,46.0,227.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,56.0,52.0,38.0,57.0,45.0,243.0
20172,N,BOGOTA,TARDE,OFICIAL,F,53.0,64.0,67.0,65.0,63.0,319.0
20172,N,BOGOTA,TARDE,OFICIAL,M,61.0,76.0,66.0,70.0,68.0,347.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,70.0,65.0,57.0,62.0,56.0,304.0
20172,N,BOGOTA,UNICA,OFICIAL,F,59.0,56.0,52.0,62.0,53.0,280.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,45.0,44.0,50.0,49.0,58.0,249.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,48.0,59.0,61.0,62.0,65.0,303.0
20172,N,BOGOTA,UNICA,OFICIAL,F,52.0,42.0,43.0,50.0,47.0,230.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,50.0,51.0,49.0,53.0,59.0,264.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,38.0,54.0,51.0,48.0,53.0,252.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,45.0,58.0,55.0,61.0,52.0,278.0
20172,N,BOGOTA,TARDE,OFICIAL,F,60.0,66.0,74.0,67.0,74.0,347.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,83.0,77.0,78.0,76.0,70.0,379.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,56.0,48.0,62.0,55.0,61.0,282.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,35.0,49.0,46.0,47.0,46.0,230.0
20172,N,BOGOTA,TARDE,OFICIAL,M,32.0,35.0,44.0,47.0,40.0,204.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,34.0,48.0,41.0,37.0,49.0,215.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,82.0,61.0,63.0,62.0,65.0,321.0
20172,N,BOGOTA,UNICA,OFICIAL,M,51.0,61.0,60.0,60.0,61.0,299.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,63.0,64.0,53.0,58.0,55.0,290.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,48.0,58.0,62.0,60.0,53.0,287.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,50.0,40.0,49.0,49.0,51.0,237.0
20181,,BOGOTA,COMPLETA,NO OFICIAL,F,84.0,76.0,72.0,76.0,76.0,378.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,62.0,59.0,60.0,59.0,53.0,290.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,55.0,50.0,53.0,53.0,56.0,266.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,41.0,39.0,40.0,40.0,44.0,204.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,54.0,66.0,58.0,54.0,61.0,297.0
20172,,BOGOTA,TARDE,OFICIAL,F,53.0,47.0,46.0,51.0,52.0,247.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,41.0,49.0,47.0,50.0,46.0,237.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,66.0,55.0,60.0,59.0,62.0,298.0
20172,N,BOGOTA,TARDE,OFICIAL,F,41.0,44.0,47.0,52.0,51.0,240.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,60.0,53.0,43.0,51.0,57.0,258.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,55.0,54.0,54.0,50.0,52.0,263.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,30.0,43.0,38.0,38.0,46.0,202.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,83.0,70.0,100.0,76.0,71.0,398.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,44.0,51.0,55.0,57.0,66.0,281.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,56.0,42.0,39.0,48.0,62.0,242.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,80.0,80.0,76.0,67.0,78.0,378.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,30.0,30.0,38.0,33.0,32.0,165.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,66.0,55.0,59.0,58.0,56.0,288.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,57.0,57.0,63.0,55.0,58.0,291.0
20172,N,BOGOTA,TARDE,OFICIAL,F,50.0,29.0,53.0,52.0,55.0,237.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,55.0,44.0,53.0,52.0,47.0,247.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,47.0,51.0,49.0,43.0,56.0,248.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,57.0,63.0,62.0,58.0,53.0,294.0
20181,,BOGOTA,SABATINA,NO OFICIAL,M,36.0,39.0,29.0,30.0,35.0,167.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,74.0,69.0,57.0,61.0,55.0,308.0
20172,,BOGOTA,UNICA,OFICIAL,M,58.0,59.0,56.0,53.0,56.0,281.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,58.0,55.0,62.0,53.0,54.0,281.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,41.0,61.0,51.0,59.0,50.0,271.0
20181,N,BOGOTA,NOCHE,NO OFICIAL,F,40.0,43.0,42.0,42.0,58.0,229.0
20172,N,BOGOTA,UNICA,OFICIAL,F,53.0,53.0,48.0,59.0,54.0,267.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,70.0,64.0,65.0,62.0,69.0,327.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,74.0,75.0,63.0,70.0,62.0,340.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,85.0,68.0,72.0,69.0,71.0,356.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,85.0,68.0,72.0,69.0,71.0,356.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,53.0,32.0,33.0,39.0,45.0,192.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,47.0,50.0,56.0,56.0,62.0,277.0
20181,,BOGOTA,SABATINA,NO OFICIAL,F,53.0,65.0,62.0,64.0,62.0,312.0
20172,N,BOGOTA,UNICA,OFICIAL,M,70.0,52.0,54.0,62.0,61.0,291.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,61.0,63.0,50.0,70.0,305.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,63.0,51.0,66.0,57.0,61.0,295.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,44.0,51.0,56.0,41.0,58.0,255.0
20172,N,BOGOTA,UNICA,NO OFICIAL,F,82.0,76.0,81.0,74.0,75.0,385.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,44.0,57.0,55.0,52.0,264.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,F,39.0,55.0,36.0,52.0,52.0,240.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,47.0,52.0,56.0,59.0,61.0,281.0
20171,N,BOGOTA,COMPLETA,NO OFICIAL,M,81.0,79.0,68.0,76.0,57.0,354.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,42.0,44.0,51.0,51.0,55.0,248.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,42.0,49.0,49.0,50.0,55.0,250.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,58.0,65.0,58.0,65.0,66.0,315.0
20172,N,BOGOTA,TARDE,OFICIAL,F,60.0,59.0,63.0,54.0,56.0,291.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,59.0,54.0,48.0,47.0,53.0,256.0
20172,N,BOGOTA,TARDE,OFICIAL,M,42.0,54.0,56.0,56.0,62.0,279.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,32.0,36.0,36.0,37.0,55.0,202.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,34.0,39.0,45.0,48.0,50.0,223.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,44.0,36.0,36.0,42.0,45.0,200.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,53.0,65.0,52.0,56.0,60.0,289.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,48.0,28.0,43.0,37.0,49.0,200.0
20172,N,BOGOTA,UNICA,OFICIAL,M,53.0,62.0,62.0,62.0,52.0,295.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,56.0,49.0,49.0,52.0,53.0,256.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,66.0,68.0,66.0,61.0,59.0,318.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,49.0,43.0,39.0,51.0,43.0,222.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,40.0,39.0,40.0,50.0,47.0,218.0
20172,N,BOGOTA,TARDE,OFICIAL,F,43.0,43.0,48.0,39.0,52.0,227.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,75.0,73.0,65.0,64.0,71.0,344.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,56.0,56.0,60.0,51.0,55.0,278.0
20172,N,BOGOTA,TARDE,OFICIAL,F,54.0,61.0,62.0,67.0,58.0,307.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,45.0,52.0,46.0,51.0,48.0,245.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,79.0,68.0,64.0,65.0,69.0,337.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,50.0,63.0,65.0,61.0,52.0,297.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,80.0,73.0,69.0,69.0,68.0,353.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,80.0,73.0,69.0,69.0,68.0,353.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,38.0,27.0,49.0,34.0,50.0,199.0
20172,N,BOGOTA,UNICA,OFICIAL,F,47.0,52.0,50.0,48.0,49.0,248.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,38.0,32.0,39.0,41.0,40.0,190.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,35.0,31.0,40.0,38.0,48.0,195.0
20172,,BOGOTA,TARDE,OFICIAL,F,47.0,62.0,60.0,54.0,60.0,290.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,48.0,53.0,52.0,50.0,50.0,255.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,58.0,56.0,60.0,63.0,297.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,48.0,62.0,58.0,59.0,65.0,300.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,100.0,76.0,78.0,84.0,67.0,390.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,61.0,65.0,63.0,52.0,66.0,307.0
20172,N,BOGOTA,UNICA,OFICIAL,F,63.0,65.0,64.0,69.0,64.0,327.0
20172,,BOGOTA,TARDE,OFICIAL,F,61.0,65.0,59.0,59.0,66.0,311.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,47.0,40.0,31.0,45.0,54.0,214.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,41.0,52.0,46.0,52.0,57.0,255.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,48.0,43.0,57.0,53.0,60.0,264.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,46.0,48.0,44.0,49.0,50.0,238.0
20172,,BOGOTA,SABATINA,NO OFICIAL,M,36.0,56.0,55.0,57.0,46.0,261.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,51.0,67.0,65.0,65.0,62.0,318.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,69.0,71.0,57.0,66.0,69.0,330.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,60.0,66.0,67.0,64.0,56.0,315.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,42.0,55.0,55.0,53.0,58.0,271.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,58.0,62.0,55.0,60.0,52.0,287.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,45.0,44.0,57.0,54.0,51.0,255.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,73.0,72.0,59.0,69.0,65.0,334.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,47.0,62.0,51.0,58.0,48.0,271.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,50.0,69.0,60.0,63.0,57.0,307.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,36.0,37.0,52.0,47.0,52.0,231.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,42.0,38.0,43.0,45.0,48.0,217.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,80.0,81.0,84.0,75.0,75.0,394.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,61.0,40.0,57.0,49.0,58.0,259.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,72.0,70.0,69.0,68.0,75.0,353.0
20172,N,BOGOTA,TARDE,OFICIAL,F,49.0,40.0,47.0,52.0,42.0,228.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,90.0,81.0,78.0,81.0,76.0,399.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,37.0,44.0,32.0,34.0,40.0,187.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,70.0,67.0,53.0,69.0,57.0,311.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,63.0,54.0,62.0,59.0,60.0,295.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,46.0,47.0,43.0,35.0,58.0,229.0
20172,,BOGOTA,COMPLETA,OFICIAL,F,51.0,38.0,72.0,62.0,56.0,283.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,40.0,50.0,46.0,59.0,49.0,251.0
20172,N,BOGOTA,TARDE,OFICIAL,M,40.0,40.0,46.0,52.0,48.0,230.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,52.0,58.0,54.0,57.0,60.0,284.0
20172,N,BOGOTA,UNICA,OFICIAL,M,51.0,59.0,56.0,63.0,57.0,291.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,50.0,52.0,53.0,52.0,56.0,265.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,61.0,57.0,58.0,58.0,47.0,277.0
20181,N,BOGOTA,NOCHE,NO OFICIAL,M,38.0,42.0,43.0,43.0,42.0,211.0
20172,N,BOGOTA,TARDE,OFICIAL,F,37.0,45.0,52.0,51.0,45.0,237.0
20172,N,BOGOTA,TARDE,OFICIAL,F,56.0,59.0,57.0,48.0,62.0,282.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,67.0,73.0,69.0,62.0,66.0,337.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,60.0,66.0,64.0,65.0,64.0,322.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,64.0,64.0,66.0,65.0,64.0,323.0
20172,N,BOGOTA,TARDE,OFICIAL,M,51.0,44.0,47.0,46.0,48.0,233.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,59.0,61.0,64.0,63.0,63.0,312.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,75.0,61.0,77.0,66.0,74.0,350.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,53.0,59.0,60.0,54.0,59.0,288.0
